7/31/2015,16:10:50,7/31/2015 16:10:50,37.31,-97.465,4.2,km,1.6,
7/31/2015,16:13:24,7/31/2015 16:13:24,37.311,-97.468,3.9,km,1.6,
7/31/2015,16:29:21,7/31/2015 16:29:21,37.316,-97.475,3.6,km,1.2,
7/31/2015,16:30:14,7/31/2015 16:30:14,37.31,-97.464,4.2,km,1.6,
7/31/2015,16:32:08,7/31/2015 16:32:08,37.312,-97.472,4,km,1.2,
7/31/2015,16:33:29,7/31/2015 16:33:29,37.318,-97.475,3.6,km,1.1,
7/31/2015,16:35:29,7/31/2015 16:35:29,37.318,-97.475,3.5,km,1,
7/31/2015,17:05:50,7/31/2015 17:05:50,37.228,-97.583,15,km,1.4,
7/31/2015,17:09:37,7/31/2015 17:09:37,37.299,-97.453,3.7,km,1.2,
7/31/2015,17:09:37,7/31/2015 17:09:37,37.3,-97.456,3.7,km,0.4,
7/31/2015,17:33:06,7/31/2015 17:33:06,37.318,-97.475,4,km,1.1,
7/31/2015,19:49:15,7/31/2015 19:49:15,37.312,-97.468,4.1,km,1.2,
7/31/2015,23:09:42,7/31/2015 23:09:42,37.318,-97.474,4,km,1.1,
7/31/2015,23:50:21,7/31/2015 23:50:21,37.308,-97.464,4.2,km,1.7,
7/31/2015,23:51:55,7/31/2015 23:51:55,37.311,-97.465,4.3,km,1.5,
7/9/2015,6:05:09,7/9/2015 6:05:09,37.322,-97.479,3.5,km,2.4,
7/9/2015,8:52:47,7/9/2015 8:52:47,37.327,-97.48,3.7,km,0.9,
7/9/2015,9:07:09,7/9/2015 9:07:09,37.31,-97.466,3.7,km,1.4,
7/9/2015,14:59:00,7/9/2015 14:59:00,37.31,-97.467,3.8,km,1.3,
7/9/2015,15:30:14,7/9/2015 15:30:14,37.312,-97.467,3.7,km,1.6,
7/9/2015,15:31:39,7/9/2015 15:31:39,37.312,-97.465,4,km,0.7,
7/9/2015,15:34:34,7/9/2015 15:34:34,37.324,-97.484,2.4,km,1.1,
7/9/2015,16:29:35,7/9/2015 16:29:35,37.303,-97.477,4.5,km,0.6,
